employee_id,wave_number,survey_date,response_flag,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future
E04054,1,2024-02-24,True,4.27,3.52,2.97,4.72,3.18,3.82,3.73,4.71
E04054,2,2024-06-30,True,4.71,5.0,3.05,5.0,3.45,3.0,3.26,5.0
E04054,3,2024-10-15,False,,,,,,,,
E04054,4,2025-02-08,True,3.62,3.46,3.16,4.53,3.53,3.42,3.28,5.0
E04054,5,2025-08-05,True,3.57,4.36,3.88,3.99,3.84,3.32,2.64,4.72
E04055,1,2024-02-23,True,3.8,3.87,4.37,3.06,4.84,4.41,5.0,5.0
E04055,2,2024-06-27,True,4.18,4.28,3.86,3.35,4.61,3.39,5.0,5.0
E04055,3,2024-10-13,True,3.41,4.51,4.94,4.34,5.0,4.23,4.0,3.99
E04055,4,2025-01-29,True,4.37,5.0,4.81,4.23,3.97,3.99,5.0,3.97
E04055,5,2025-08-05,True,4.43,4.26,4.4,5.0,4.48,4.05,5.0,4.35
E04056,1,2024-02-23,False,,,,,,,,
E04056,2,2024-07-04,True,1.91,2.82,2.97,1.93,3.0,2.53,2.82,3.15
E04056,3,2024-09-02,True,2.68,2.56,1.85,2.65,3.12,2.39,3.07,3.53
E04056,4,2025-01-27,True,3.23,4.56,3.36,3.29,2.98,2.51,2.52,3.18
E04056,5,2025-07-26,True,2.91,2.63,3.6,2.55,4.18,2.84,1.87,3.08
E04057,1,2024-03-05,True,2.9,1.25,2.45,4.23,2.43,2.38,1.45,2.53
E04057,2,2024-06-25,True,3.16,1.43,1.5,4.15,1.77,1.8,1.28,3.1
E04057,3,2024-10-24,True,2.88,1.57,2.04,3.97,1.94,1.79,1.5,4.37
E04057,4,2025-02-06,True,2.3,1.88,2.68,3.07,1.78,1.41,1.0,4.46
E04057,5,2025-08-01,True,3.59,2.49,1.94,3.95,1.86,1.18,1.55,3.34
E04058,1,2024-02-26,True,1.89,4.35,2.98,1.0,1.82,2.45,3.65,2.04
E04058,2,2024-06-30,True,1.86,4.32,2.69,1.25,3.44,2.45,3.32,2.54
E04058,3,2024-10-25,True,2.38,4.09,3.56,1.0,2.99,2.56,3.29,2.75
E04058,4,2025-02-01,True,2.42,4.39,2.8,1.84,2.47,2.13,2.81,2.18
E04058,5,2025-07-28,True,2.57,2.7,3.83,1.77,3.35,2.12,3.53,3.49
E04060,1,2024-02-29,True,4.64,3.91,2.99,3.93,4.84,4.25,3.53,3.42
E04060,2,2024-06-27,True,4.92,4.58,3.11,2.92,4.5,4.9,3.17,3.3
E04060,3,2024-10-05,False,,,,,,,,
E04060,4,2025-01-28,True,4.64,4.31,2.01,3.42,3.44,4.77,2.78,2.9
E04060,5,2025-08-03,True,4.22,3.63,2.27,2.8,3.66,5.0,2.93,2.5
E04061,1,2024-03-06,True,3.47,4.49,3.97,4.26,3.22,3.57,3.57,3.97
E04061,2,2024-06-24,True,2.8,3.63,4.88,3.81,3.39,3.19,3.3,3.6
E04061,3,2024-10-21,True,1.89,3.96,4.23,4.0,3.79,4.29,3.54,4.09
E04061,4,2025-01-30,True,2.09,3.4,4.14,3.46,4.28,4.16,3.96,3.66
E04061,5,2025-08-03,True,2.31,3.53,3.73,4.12,3.86,3.95,4.5,2.99
E04062,1,2024-03-05,True,5.0,2.61,3.53,3.04,3.78,4.17,3.74,3.6
E04062,2,2024-07-04,True,3.74,3.81,4.42,3.09,4.23,4.39,3.89,4.63
E04063,1,2024-03-06,False,,,,,,,,
E04063,2,2024-07-03,True,2.81,1.87,2.27,2.15,2.09,2.64,2.65,2.03
E04063,3,2024-10-08,True,3.5,1.4,2.97,1.15,1.98,1.71,2.94,1.68
E04063,4,2025-01-28,True,3.44,1.36,2.05,1.0,1.63,1.51,2.89,2.89
E04063,5,2025-08-05,False,,,,,,,,
E04064,1,2024-03-07,True,4.83,4.8,5.0,3.63,4.14,3.75,4.4,4.59
E04064,2,2024-07-06,True,5.0,4.79,4.71,3.92,3.76,3.74,3.45,4.17
E04064,3,2024-09-10,False,,,,,,,,
E04064,4,2025-01-31,True,3.37,4.93,5.0,3.7,3.44,4.34,4.08,4.86
E04064,5,2025-08-01,False,,,,,,,,
E04065,1,2024-03-06,True,5.0,2.72,4.31,4.43,4.29,2.62,4.12,3.03
E04065,2,2024-07-03,True,5.0,2.83,3.76,4.89,3.27,3.09,3.72,3.4
E04065,3,2024-09-26,True,5.0,3.52,3.7,3.97,3.87,3.15,3.26,1.51
E04065,4,2025-02-01,True,4.04,3.39,3.67,4.85,3.08,2.67,3.84,2.18
E04065,5,2025-08-07,True,3.7,3.23,3.67,4.96,3.53,2.75,3.37,2.67
E04066,1,2024-02-26,False,,,,,,,,
E04066,2,2024-06-26,True,3.59,2.03,3.76,2.81,3.62,1.5,2.56,2.83
E04066,3,2024-09-16,True,3.54,1.47,3.17,3.26,2.95,2.27,3.12,2.4
E04066,4,2025-02-06,True,3.92,1.29,3.5,2.92,2.79,2.23,2.75,2.4
E04066,5,2025-07-26,True,3.63,1.24,3.74,4.27,3.22,2.08,3.29,3.11
E04067,1,2024-02-28,True,2.95,4.03,4.2,3.4,5.0,3.6,3.22,3.79
E04067,2,2024-06-26,True,3.03,3.36,4.48,4.07,5.0,3.46,3.02,3.07
E04067,3,2024-10-11,True,2.9,4.13,4.76,3.26,4.99,4.6,3.81,3.27
E04067,4,2025-02-01,True,4.15,4.48,4.61,3.69,3.95,4.48,2.92,3.08
E04067,5,2025-07-30,True,4.38,3.96,4.32,3.29,4.99,4.05,2.75,3.14
E04068,1,2024-02-26,True,2.9,3.53,3.43,3.5,3.69,2.76,3.08,4.76
E04068,2,2024-06-24,True,2.08,4.04,3.63,3.4,3.81,2.84,4.47,4.12
E04068,3,2024-09-12,False,,,,,,,,
E04068,4,2025-02-07,True,2.08,3.15,4.09,3.22,2.85,2.79,5.0,4.03
E04068,5,2025-08-01,True,2.99,3.75,4.01,3.51,3.74,2.71,3.87,3.97
E04069,1,2024-03-05,True,4.12,4.43,4.03,4.88,3.16,3.44,3.35,2.55
E04069,2,2024-06-27,True,4.57,4.08,3.15,4.99,3.18,3.04,4.22,2.09
E04069,3,2024-09-09,True,4.6,3.97,3.0,4.31,2.83,3.26,4.71,3.2
E04069,4,2025-01-27,True,4.67,4.89,4.13,3.88,2.73,3.74,4.1,2.99
E04069,5,2025-07-28,True,5.0,3.58,3.79,4.71,1.99,4.22,3.92,3.61
E04070,1,2024-02-25,True,3.05,3.23,2.06,3.35,3.85,2.0,3.32,4.69
E04070,2,2024-06-27,True,3.07,3.14,2.07,2.64,3.97,2.48,4.14,4.09
E04070,3,2024-09-29,True,2.3,3.37,2.67,3.62,4.21,3.67,4.61,3.64
E04070,4,2025-01-29,True,2.38,4.21,3.11,4.27,4.97,3.97,4.63,2.86
E04070,5,2025-07-31,True,2.11,3.91,2.35,4.07,4.88,3.23,4.07,3.23
E04071,1,2024-02-24,True,3.62,3.74,4.72,1.12,3.18,3.78,2.31,3.47
E04071,2,2024-06-29,True,4.35,3.46,5.0,2.23,3.63,4.1,2.67,4.52
E04071,3,2024-10-16,False,,,,,,,,
E04071,4,2025-01-26,True,5.0,4.23,4.31,2.78,4.03,4.0,2.68,3.35
E04071,5,2025-08-07,False,,,,,,,,
E04072,1,2024-03-07,True,3.81,3.55,3.43,4.52,3.38,3.7,2.96,2.97
E04072,2,2024-07-08,False,,,,,,,,
E04072,3,2024-10-03,True,3.21,2.84,4.28,4.13,4.19,4.0,3.38,3.77
E04072,4,2025-01-27,True,2.23,2.36,4.03,2.92,4.81,4.46,3.44,3.91
E04072,5,2025-08-01,False,,,,,,,,
E04073,1,2024-03-04,True,2.87,3.06,2.32,1.14,3.25,1.78,2.46,2.08
E04073,2,2024-06-28,True,2.15,1.53,1.84,1.75,3.42,2.01,2.04,1.93
E04073,3,2024-10-23,True,2.43,1.0,1.29,1.27,2.69,2.97,2.38,2.55
E04073,4,2025-02-03,True,2.13,1.54,1.94,1.27,3.06,2.72,1.75,2.94
E04073,5,2025-08-02,False,,,,,,,,
E04075,1,2024-02-23,True,3.81,2.47,3.34,2.51,3.92,1.07,2.43,2.61
E04075,2,2024-07-04,False,,,,,,,,
E04075,3,2024-09-10,True,4.59,2.45,3.81,2.71,4.28,1.98,2.84,3.38
E04075,4,2025-02-08,True,3.63,2.22,3.74,3.04,4.73,1.44,2.62,2.93
E04075,5,2025-07-28,False,,,,,,,,
E04076,1,2024-03-06,True,3.25,2.83,2.92,3.03,3.82,4.04,2.61,3.73
E04076,2,2024-07-01,True,3.42,2.28,3.26,4.53,4.21,3.64,2.58,4.56
E04076,3,2024-09-10,True,2.93,3.11,4.12,4.18,4.49,3.52,2.46,4.12
E04076,4,2025-01-25,True,4.41,2.71,4.59,4.52,4.96,4.05,2.0,3.7
E04076,5,2025-07-27,True,4.26,3.01,3.52,3.93,4.6,3.51,2.04,3.57
E04077,1,2024-03-04,True,4.21,5.0,4.77,2.86,3.88,3.99,4.78,3.21
E04077,2,2024-06-28,True,3.96,4.82,5.0,3.49,4.56,4.09,4.42,3.25
E04077,3,2024-10-01,True,4.69,3.62,4.13,1.84,5.0,3.5,5.0,2.68
E04077,4,2025-01-29,True,4.98,4.88,4.91,2.24,5.0,3.62,5.0,3.56
E04077,5,2025-07-30,True,5.0,3.93,3.63,2.47,4.06,3.92,5.0,3.87
E04078,1,2024-02-25,True,5.0,3.19,2.98,2.88,2.29,4.72,2.79,3.66
E04078,2,2024-06-24,True,4.97,3.44,3.18,3.13,1.79,4.76,3.9,4.08
E04078,3,2024-10-14,False,,,,,,,,
E04078,4,2025-01-28,True,4.68,4.48,3.06,3.08,1.85,4.76,3.96,3.81
E04078,5,2025-07-30,True,2.22,4.08,2.66,3.2,1.14,4.27,4.49,2.74
E04079,1,2024-02-26,False,,,,,,,,
E04079,2,2024-06-25,True,4.44,3.75,3.48,4.13,2.31,4.12,3.05,4.22
E04079,3,2024-09-24,True,3.88,4.84,2.97,4.69,1.52,4.6,2.95,5.0
E04079,4,2025-02-04,True,3.81,3.91,3.41,5.0,2.04,4.43,3.42,4.69
E04079,5,2025-08-06,True,4.3,3.63,3.75,4.16,2.56,5.0,2.61,4.75
E04080,1,2024-02-27,True,4.44,5.0,4.97,4.37,3.91,3.98,2.18,5.0
E04080,2,2024-06-27,True,5.0,4.28,5.0,4.11,4.44,3.87,3.51,3.49
E04080,3,2024-09-11,False,,,,,,,,
E04080,4,2025-02-05,True,4.51,4.36,4.71,5.0,5.0,3.83,3.09,3.0
E04080,5,2025-08-03,True,2.85,4.71,4.96,4.85,4.65,4.59,2.81,3.47
E04081,1,2024-02-29,True,1.71,3.96,3.09,4.56,3.53,4.45,3.67,2.29
E04081,2,2024-06-27,True,1.86,3.73,3.88,3.4,3.2,4.45,2.19,1.79
E04081,3,2024-10-10,True,1.31,4.68,3.11,4.3,3.88,3.92,2.77,2.28
E04081,4,2025-01-27,True,1.87,4.5,2.46,4.52,2.91,3.47,2.19,1.93
E04081,5,2025-08-04,False,,,,,,,,
E04082,1,2024-02-28,True,3.62,4.57,4.06,3.73,4.01,5.0,3.39,2.63
E04082,2,2024-06-24,True,3.86,5.0,3.23,4.23,3.83,4.52,3.11,2.98
E04082,3,2024-10-14,True,4.86,5.0,2.92,3.88,2.8,4.3,3.79,1.68
E04082,4,2025-02-04,True,4.48,4.3,2.76,3.86,3.0,5.0,4.99,2.1
E04082,5,2025-07-28,True,2.74,4.36,3.79,4.38,3.83,4.39,5.0,3.78
E04083,1,2024-03-01,True,3.91,2.4,3.56,3.78,4.36,2.79,3.61,3.7
E04083,2,2024-06-29,True,4.22,2.67,2.26,3.97,4.67,2.91,3.3,4.4
E04083,3,2024-09-26,True,4.1,2.87,2.61,4.61,5.0,3.29,3.81,4.47
E04083,4,2025-01-25,True,4.23,2.82,2.38,5.0,4.16,1.79,4.63,4.03
E04083,5,2025-08-05,True,4.89,2.98,2.68,3.67,2.49,2.62,4.81,3.4
E04084,1,2024-03-01,True,3.3,3.07,3.5,3.98,4.89,2.71,2.99,3.21
E04084,2,2024-07-03,True,3.41,1.54,3.5,4.19,3.93,3.26,3.47,3.64
E04084,3,2024-10-11,False,,,,,,,,
E04084,4,2025-01-25,False,,,,,,,,
E04084,5,2025-07-25,False,,,,,,,,
E04085,1,2024-02-26,True,3.98,3.98,3.62,3.85,4.05,4.0,5.0,2.73
E04085,2,2024-06-25,True,3.22,3.97,3.76,4.15,2.8,4.77,4.72,2.76
E04085,3,2024-09-19,True,4.5,4.01,3.99,3.65,3.62,5.0,4.49,2.11
E04085,4,2025-01-27,True,4.52,3.15,3.92,3.17,4.12,3.98,4.34,2.47
E04085,5,2025-08-08,True,4.91,2.17,5.0,2.6,4.39,3.87,4.83,2.54
E04086,1,2024-02-25,True,2.56,2.59,3.58,3.3,2.5,3.31,3.82,3.95
E04086,2,2024-06-30,True,2.1,1.2,4.15,3.79,2.36,3.66,3.98,4.22
E04086,3,2024-10-17,True,1.83,2.93,4.42,3.27,3.57,3.37,5.0,3.99
E04087,1,2024-02-25,True,3.54,4.73,3.73,3.96,3.83,4.5,4.39,3.67
E04088,1,2024-02-27,True,4.45,5.0,4.72,4.44,4.08,4.24,5.0,4.78
E04088,2,2024-07-08,True,3.13,3.83,4.75,4.8,4.16,4.41,4.51,4.45
E04089,1,2024-03-06,True,2.68,3.65,2.83,2.8,2.73,3.36,3.22,3.42
E04089,2,2024-07-08,True,2.78,3.56,2.22,3.21,2.07,3.21,2.51,2.55
E04089,3,2024-09-19,True,3.72,3.63,1.7,2.79,1.46,3.51,3.18,2.4
E04089,4,2025-01-26,True,3.91,3.41,2.29,3.27,2.17,2.6,3.62,2.13
E04089,5,2025-08-08,True,3.38,4.17,2.14,3.77,1.64,2.55,4.95,1.39
E04090,1,2024-03-01,True,4.3,4.65,5.0,4.22,4.04,3.58,3.99,4.87
E04090,2,2024-07-07,True,4.42,4.39,4.97,4.46,4.76,2.92,4.34,5.0
E04090,3,2024-10-17,False,,,,,,,,
E04090,4,2025-02-02,True,3.59,4.14,4.43,5.0,4.69,3.38,4.07,4.67
E04090,5,2025-08-06,True,3.91,4.27,2.92,4.69,4.64,3.33,4.2,4.77
E04091,1,2024-03-05,True,3.94,4.07,3.31,2.36,3.88,2.93,2.17,5.0
E04091,2,2024-06-26,True,3.89,3.82,3.96,1.83,4.58,2.62,3.36,4.45
E04091,3,2024-09-10,True,4.96,4.07,2.94,2.52,4.21,2.43,2.87,3.04
E04091,4,2025-01-26,True,4.51,3.42,2.76,2.35,3.15,2.71,3.09,3.89
E04091,5,2025-08-03,True,4.93,3.53,2.37,2.04,2.77,2.31,2.65,3.37
E04092,1,2024-03-03,False,,,,,,,,
E04092,2,2024-06-24,True,4.81,2.36,3.37,4.7,3.09,3.33,3.93,4.32
E04092,3,2024-09-22,True,4.3,3.4,4.35,3.61,3.24,4.4,3.21,3.78
E04092,4,2025-01-28,False,,,,,,,,
E04092,5,2025-08-03,True,3.94,3.09,3.47,4.54,3.84,4.69,2.91,4.67
E04093,1,2024-03-04,True,3.07,3.18,2.67,3.73,2.4,3.09,3.22,2.9
E04093,2,2024-07-04,True,3.86,3.26,3.32,3.61,2.47,2.62,3.22,3.29
E04093,3,2024-09-22,True,3.53,3.96,3.85,3.48,2.73,2.81,2.97,3.22
E04093,4,2025-01-26,True,3.89,3.66,2.93,2.86,2.98,3.7,3.25,3.58
E04093,5,2025-08-07,True,3.88,3.05,3.16,3.15,4.33,3.3,2.58,3.94
E04094,1,2024-02-28,False,,,,,,,,
E04094,2,2024-07-04,True,4.78,4.07,5.0,4.31,3.09,5.0,4.62,3.89
E04094,3,2024-10-23,True,5.0,5.0,4.56,3.73,3.52,5.0,4.99,3.63
E04094,4,2025-01-26,True,5.0,5.0,4.81,4.74,4.18,5.0,3.47,4.3
E04094,5,2025-07-27,True,5.0,5.0,4.5,4.47,4.69,5.0,3.0,4.03
E04095,1,2024-02-24,True,2.56,3.87,2.74,3.64,2.31,4.12,3.75,2.88
E04095,2,2024-06-29,True,2.37,3.43,3.53,3.74,3.64,4.15,4.63,2.62
E04095,3,2024-10-16,True,3.26,2.78,3.3,3.39,4.24,3.28,3.72,2.72
E04095,4,2025-02-04,True,2.75,2.91,3.42,4.06,3.5,2.73,2.85,2.48
E04095,5,2025-08-07,True,3.1,2.74,2.73,5.0,3.53,2.43,3.22,2.12
E04096,1,2024-03-04,True,2.5,2.0,1.9,3.58,2.66,2.32,2.87,1.87
E04096,2,2024-07-01,True,3.26,1.79,2.89,4.14,2.36,1.84,2.94,1.52
E04096,3,2024-09-20,True,3.02,2.12,3.09,3.1,1.86,1.18,3.65,1.64
E04096,4,2025-02-08,False,,,,,,,,
E04096,5,2025-07-29,True,3.95,1.54,2.22,3.9,2.17,1.15,5.0,2.73
E04097,1,2024-02-27,True,4.89,4.64,3.91,3.06,3.87,4.14,4.18,4.18
E04097,2,2024-06-24,True,4.22,4.29,3.47,3.63,3.88,4.58,3.53,4.4
E04097,3,2024-09-02,True,5.0,2.87,2.84,4.95,4.81,3.62,3.95,3.69
E04097,4,2025-02-04,True,4.58,3.38,3.46,5.0,5.0,2.85,3.0,3.92
E04097,5,2025-07-26,False,,,,,,,,
E04098,1,2024-02-25,True,2.0,3.4,2.53,4.13,4.29,2.14,3.62,3.21
E04098,2,2024-06-29,True,2.11,4.35,2.03,3.82,4.56,2.44,2.82,3.43
E04098,3,2024-10-04,True,3.26,4.12,1.85,3.45,3.64,1.65,2.75,3.59
E04098,4,2025-01-28,False,,,,,,,,
E04098,5,2025-07-31,True,2.77,3.71,1.31,3.91,3.83,3.01,2.18,3.49
E04099,1,2024-02-27,True,3.27,2.46,4.29,2.97,2.85,2.79,3.05,3.7
E04099,2,2024-07-07,True,2.87,2.46,3.08,3.02,2.71,2.74,3.45,3.65
E04099,3,2024-10-12,True,2.92,2.65,2.91,3.02,2.67,3.06,2.47,3.01
E04101,1,2024-03-05,True,2.69,1.94,4.32,3.36,2.38,3.27,3.51,3.11
E04101,2,2024-06-27,True,3.0,2.6,3.51,4.14,2.37,2.83,2.68,2.44
E04101,3,2024-10-02,True,3.13,3.83,4.2,3.88,3.57,3.34,4.17,2.52
E04101,4,2025-02-07,True,1.88,3.1,4.1,2.62,4.58,3.83,4.38,3.29
E04101,5,2025-08-02,True,2.11,2.72,3.43,2.34,4.01,4.22,3.25,2.57
E04102,1,2024-03-07,False,,,,,,,,
E04102,2,2024-06-28,True,4.7,2.65,3.47,3.56,3.69,3.33,4.93,4.54
E04102,3,2024-10-25,True,4.27,3.05,3.88,3.57,3.38,3.29,3.4,4.08
E04102,4,2025-01-25,True,4.28,2.62,4.37,3.58,4.72,2.33,3.8,3.93
E04102,5,2025-07-31,True,3.87,3.69,4.45,3.73,4.3,3.25,4.7,3.91
E04104,1,2024-03-06,True,3.22,3.5,3.0,3.01,1.72,3.7,4.26,4.12
E04104,2,2024-07-01,True,3.53,3.73,3.32,2.05,1.73,4.51,3.48,4.86
E04104,3,2024-10-08,False,,,,,,,,
E04104,4,2025-01-30,True,2.78,4.4,4.26,2.9,1.9,3.72,3.06,4.28
E04104,5,2025-07-30,True,2.97,4.6,4.66,2.23,2.81,3.96,3.34,4.19
E04105,1,2024-02-25,True,3.61,3.29,3.79,3.15,3.19,2.29,2.95,3.85
E04105,2,2024-07-01,True,2.85,3.89,3.91,3.09,3.24,2.39,2.3,3.72
E04105,3,2024-10-24,True,2.41,3.4,4.22,3.63,4.04,3.65,2.53,3.6
E04105,4,2025-01-26,False,,,,,,,,
E04105,5,2025-08-07,True,3.5,2.88,4.1,4.09,4.64,2.78,3.37,3.21
E04106,1,2024-02-28,True,1.74,2.25,1.44,2.99,3.17,3.08,4.17,2.17
E04106,2,2024-07-01,False,,,,,,,,
E04106,3,2024-10-15,True,1.61,1.35,1.27,3.61,3.28,2.77,2.76,1.67
E04106,4,2025-02-01,True,1.23,1.32,1.66,4.26,4.0,2.46,4.1,1.83
E04106,5,2025-08-03,True,1.51,1.3,1.07,4.52,4.38,1.99,2.97,1.96
E04107,1,2024-03-03,False,,,,,,,,
E04108,1,2024-03-06,True,2.17,3.68,3.37,5.0,4.58,3.57,3.83,3.03
E04108,2,2024-07-02,True,2.48,4.21,3.57,4.13,4.34,3.33,3.2,3.63
E04108,3,2024-10-15,True,2.56,4.2,3.42,4.41,4.29,4.11,3.53,4.15
E04108,4,2025-01-29,True,2.05,3.5,2.69,5.0,4.2,3.11,3.91,4.3
E04108,5,2025-08-03,True,3.23,3.45,2.72,4.12,4.16,3.52,3.37,4.2
E04110,1,2024-03-01,True,3.52,5.0,5.0,3.99,3.51,5.0,3.67,4.54
E04110,2,2024-07-02,True,2.94,4.75,5.0,3.36,3.52,5.0,3.67,3.98
E04110,3,2024-09-16,True,3.49,4.9,5.0,2.99,3.06,5.0,3.45,4.7
E04110,4,2025-02-08,True,3.89,4.65,4.6,4.37,3.42,3.88,3.38,4.68
E04110,5,2025-07-31,True,3.58,5.0,4.99,3.83,4.1,3.43,3.66,5.0
E04111,1,2024-03-01,True,2.65,3.49,3.55,2.87,3.55,2.86,3.46,4.14
E04111,2,2024-06-25,True,3.42,4.6,3.49,3.49,2.37,2.83,4.43,3.43
E04111,3,2024-09-20,True,3.75,4.36,2.96,3.11,1.97,4.2,4.06,2.72
E04111,4,2025-01-28,True,4.15,3.39,2.97,3.05,1.88,3.88,4.32,1.52
E04111,5,2025-07-31,True,3.32,2.66,2.67,3.23,3.19,3.62,3.84,2.11
E04112,1,2024-03-01,False,,,,,,,,
E04112,2,2024-06-27,True,4.53,2.59,3.24,3.14,4.86,3.36,3.52,4.21
E04112,3,2024-10-08,True,4.39,3.13,3.49,4.38,5.0,4.59,3.7,3.34
E04112,4,2025-01-29,True,3.89,3.0,3.85,4.67,4.67,4.24,3.99,4.56
E04112,5,2025-08-04,True,3.68,4.09,4.09,5.0,4.15,3.87,4.19,5.0
E04113,1,2024-02-24,False,,,,,,,,
E04113,2,2024-07-06,True,3.33,2.8,3.63,2.85,3.94,3.7,2.56,4.01
E04113,3,2024-09-20,True,2.5,3.6,4.06,4.5,3.25,2.71,3.6,3.34
E04113,4,2025-02-03,True,4.68,3.45,4.45,3.0,2.92,3.62,3.11,2.62
E04113,5,2025-08-01,True,4.52,3.05,4.63,3.89,2.71,3.8,2.95,2.07
E04114,1,2024-02-25,True,2.5,1.94,2.79,3.01,3.62,3.21,3.61,3.45
E04114,2,2024-06-26,True,2.89,1.55,2.56,3.39,2.4,3.31,4.09,2.51
E04114,3,2024-10-11,True,2.96,2.65,2.68,3.29,2.14,3.01,3.38,2.65
E04114,4,2025-01-30,True,2.91,2.39,3.09,4.18,2.2,2.96,3.85,2.13
E04114,5,2025-07-30,True,1.87,2.31,2.32,4.36,2.92,2.99,3.35,2.19
E04115,1,2024-02-28,True,2.22,1.71,1.83,2.07,2.49,3.77,2.69,2.94
E04115,2,2024-06-30,True,2.6,2.34,1.52,2.67,3.32,3.37,2.92,1.52
E04115,3,2024-10-12,True,2.29,2.17,1.62,1.98,2.18,3.11,3.36,2.76
E04115,4,2025-01-25,True,2.5,2.9,3.41,1.87,2.09,3.94,2.8,2.29
E04115,5,2025-07-26,True,2.72,3.3,2.45,2.37,2.16,2.3,2.41,2.39
E04116,1,2024-03-08,True,2.31,3.92,1.82,1.47,3.13,2.58,3.38,2.25
E04116,2,2024-07-01,False,,,,,,,,
E04116,3,2024-10-23,True,2.21,4.35,1.33,1.84,2.11,2.89,3.79,3.15
E04116,4,2025-01-26,True,2.03,3.95,1.39,1.85,1.0,2.54,3.07,3.13
E04116,5,2025-08-01,False,,,,,,,,
E04117,1,2024-03-04,True,3.13,3.81,4.77,4.69,3.3,2.68,3.62,4.06
E04117,2,2024-07-02,False,,,,,,,,
E04117,3,2024-10-05,True,2.18,2.73,4.47,4.6,2.34,1.71,3.84,2.6
E04117,4,2025-01-30,True,3.12,2.59,4.02,4.28,2.47,1.0,2.66,1.58
E04117,5,2025-07-30,True,2.95,1.81,3.2,3.91,2.81,2.29,3.08,1.67
E04118,1,2024-02-26,True,3.69,4.2,4.89,4.89,4.7,4.62,3.19,5.0
E04118,2,2024-07-04,True,3.79,4.54,3.92,4.8,5.0,4.64,3.83,5.0
E04118,3,2024-09-09,True,3.73,4.42,3.01,5.0,4.99,5.0,2.35,5.0
E04118,4,2025-01-30,True,3.6,4.66,2.74,4.87,4.85,3.97,2.48,4.6
E04118,5,2025-08-08,True,4.31,4.23,1.77,5.0,5.0,3.63,1.75,4.79
E04119,1,2024-02-23,False,,,,,,,,
E04119,2,2024-07-08,True,4.33,2.64,4.33,2.66,4.27,4.92,3.23,3.38
E04119,3,2024-09-25,True,4.86,3.48,3.46,2.68,4.64,4.58,3.18,3.18
E04119,4,2025-02-01,True,5.0,2.53,3.11,2.59,5.0,3.66,2.9,2.73
E04119,5,2025-08-06,True,4.3,4.39,2.53,1.75,4.85,2.8,2.68,3.23
E04120,1,2024-02-23,False,,,,,,,,
E04120,2,2024-07-05,True,4.29,4.77,4.42,4.15,3.49,4.58,3.58,2.11
E04120,3,2024-09-02,True,4.29,4.14,3.76,3.33,2.78,2.32,3.79,2.39
E04120,4,2025-01-26,True,4.34,4.33,3.1,3.61,2.62,2.58,3.67,1.94
E04120,5,2025-07-26,True,4.86,5.0,3.32,4.16,2.88,3.52,3.47,1.66
E04121,1,2024-02-28,True,4.69,2.68,3.29,5.0,3.87,3.84,2.21,3.7
E04121,2,2024-06-29,True,5.0,2.93,3.9,4.99,4.02,4.54,2.55,3.95
E04121,3,2024-10-02,True,5.0,4.1,3.54,5.0,3.42,3.72,3.03,3.79
E04121,4,2025-01-25,True,3.96,3.79,3.6,3.23,3.7,4.32,2.42,4.06
E04121,5,2025-08-06,True,4.35,4.3,4.26,3.13,2.98,4.0,2.43,3.43
E04122,1,2024-02-23,True,2.77,2.38,3.33,2.92,1.96,4.01,1.7,5.0
E04122,2,2024-06-24,False,,,,,,,,
E04123,1,2024-02-28,True,4.49,4.47,4.38,4.7,5.0,5.0,5.0,3.74
E04123,2,2024-07-08,False,,,,,,,,
E04123,3,2024-10-02,True,4.58,3.9,4.24,4.44,4.8,5.0,5.0,4.17
E04123,4,2025-02-07,True,4.49,4.58,4.95,4.4,5.0,4.17,5.0,4.44
E04123,5,2025-07-26,True,4.35,5.0,4.99,5.0,5.0,3.62,4.81,4.38
E04124,1,2024-03-05,True,3.88,4.14,3.36,3.85,3.44,4.45,4.21,4.25
E04124,2,2024-06-24,True,4.26,4.29,3.66,4.7,3.98,4.54,3.77,3.59
E04124,3,2024-10-06,True,4.96,3.07,3.26,4.08,3.57,4.87,2.92,4.14
E04124,4,2025-01-26,True,5.0,3.28,3.82,3.48,3.56,3.88,4.55,3.79
E04124,5,2025-07-27,True,5.0,4.57,4.48,3.0,3.49,3.61,4.07,3.6
E04125,1,2024-03-03,True,2.36,2.74,3.62,5.0,3.14,3.26,2.85,3.43
E04125,2,2024-07-08,True,2.38,3.56,4.4,4.77,2.79,2.85,2.51,3.48
E04125,3,2024-10-06,True,3.05,3.1,4.73,4.63,3.25,2.14,2.16,2.48
E04125,4,2025-01-28,True,2.9,3.78,4.43,2.84,3.67,1.62,1.32,2.91
E04125,5,2025-07-30,True,3.37,3.21,3.98,3.21,2.79,2.26,1.04,3.54
E04126,1,2024-03-07,True,3.08,3.03,3.84,3.49,3.29,2.31,3.12,2.65
E04126,2,2024-06-27,True,2.8,3.87,4.3,3.07,3.19,2.35,2.79,3.13
E04126,3,2024-09-04,True,2.18,4.31,3.79,3.75,3.65,2.42,2.88,3.36
E04126,4,2025-01-29,True,2.08,3.1,4.11,2.96,3.61,3.3,3.05,3.12
E04126,5,2025-07-26,False,,,,,,,,
