employee_id,review_date,performance_rating,review_cycle,promotion_recommendation,goal_achievement_score,reviewer_id
E02718,2024-06-09,High Performer,2024-H1,False,67.6,E06549
E02718,2024-12-02,Meets Expectations,2024-H2,False,55.5,E06549
E02718,2025-05-15,Meets Expectations,2025-H1,False,61.2,E06549
E02719,2024-06-23,High Performer,2024-H1,True,74.2,E05469
E02719,2024-12-27,High Performer,2024-H2,True,78.5,E05469
E02719,2025-06-04,Meets Expectations,2025-H1,False,55.2,E05469
E02720,2024-05-23,Outstanding,2024-H1,True,76.2,E06375
E02721,2024-06-09,Meets Expectations,2024-H1,False,52.9,E01225
E02721,2024-11-12,Meets Expectations,2024-H2,False,53.2,E01225
E02721,2025-05-28,Outstanding,2025-H1,False,82.0,E01225
E02722,2024-06-08,High Performer,2024-H1,False,80.3,E10143
E02722,2024-11-21,High Performer,2024-H2,True,87.3,E10143
E02722,2025-06-03,High Performer,2025-H1,False,73.4,E10143
E02723,2024-06-21,Below Expectations,2024-H1,False,38.3,E00863
E02723,2024-12-24,High Performer,2024-H2,True,83.9,E00863
E02723,2025-06-08,Meets Expectations,2025-H1,False,56.0,E00863
E02724,2024-06-05,Below Expectations,2024-H1,False,43.5,E14208
E02724,2024-12-02,Outstanding,2024-H2,False,89.6,E14208
E02724,2025-06-21,Outstanding,2025-H1,False,91.3,E14208
E02725,2024-06-09,High Performer,2024-H1,True,75.6,E09472
E02725,2024-12-29,High Performer,2024-H2,True,75.0,E09472
E02725,2025-06-28,High Performer,2025-H1,True,78.0,E09472
E02726,2024-05-20,Below Expectations,2024-H1,False,37.3,E12880
E02726,2024-12-16,High Performer,2024-H2,False,81.9,E12880
E02726,2025-06-19,High Performer,2025-H1,False,78.8,E12880
E02727,2024-06-03,Meets Expectations,2024-H1,False,72.0,E00075
E02727,2024-12-07,Unsatisfactory,2024-H2,False,27.2,E00075
E02727,2025-06-16,Unsatisfactory,2025-H1,False,34.8,E00075
E02729,2024-06-10,High Performer,2024-H1,False,62.4,E04208
E02729,2024-12-09,High Performer,2024-H2,False,81.3,E04208
E02729,2025-06-29,High Performer,2025-H1,False,79.5,E04208
E02732,2024-05-24,Meets Expectations,2024-H1,False,74.5,E02980
E02732,2024-12-25,Meets Expectations,2024-H2,False,51.5,E02980
E02732,2025-06-10,Meets Expectations,2025-H1,False,76.4,E02980
E02733,2024-06-07,Outstanding,2024-H1,False,80.5,E06406
E02733,2024-12-17,Meets Expectations,2024-H2,False,65.8,E06406
E02733,2025-05-25,Meets Expectations,2025-H1,False,53.4,E06406
E02734,2024-06-03,Outstanding,2024-H1,False,82.0,E04053
E02734,2024-11-27,Meets Expectations,2024-H2,False,67.0,E04053
E02734,2025-06-21,High Performer,2025-H1,False,78.4,E04053
E02735,2024-05-28,High Performer,2024-H1,True,74.4,E06109
E02735,2024-11-14,Meets Expectations,2024-H2,False,72.7,E06109
E02735,2025-06-12,Meets Expectations,2025-H1,False,63.7,E06109
E02738,2024-06-22,Below Expectations,2024-H1,False,61.0,E12803
E02738,2024-11-18,High Performer,2024-H2,True,85.8,E12803
E02739,2024-06-04,High Performer,2024-H1,False,75.6,E00369
E02739,2024-11-26,High Performer,2024-H2,False,70.9,E00369
E02739,2025-06-11,Meets Expectations,2025-H1,False,65.0,E00369
E02740,2024-05-30,Meets Expectations,2024-H1,False,63.4,E03376
E02740,2024-12-19,Outstanding,2024-H2,False,87.5,E03376
E02740,2025-06-10,Outstanding,2025-H1,True,86.4,E03376
E02741,2024-05-27,High Performer,2024-H1,False,70.0,E05377
E02741,2024-11-12,Outstanding,2024-H2,True,96.9,E05377
E02741,2025-06-09,High Performer,2025-H1,False,74.8,E05377
E02742,2024-05-29,Meets Expectations,2024-H1,False,62.8,E01246
E02742,2024-12-04,Outstanding,2024-H2,False,86.3,E01246
E02742,2025-06-05,Meets Expectations,2025-H1,False,68.2,E01246
E02743,2024-05-25,High Performer,2024-H1,True,82.1,E10865
E02743,2024-12-07,Meets Expectations,2024-H2,False,75.9,E10865
E02743,2025-05-17,Meets Expectations,2025-H1,False,60.5,E10865
E02744,2024-05-24,Outstanding,2024-H1,False,81.0,E08757
E02744,2024-12-20,Outstanding,2024-H2,False,92.7,E08757
E02744,2025-06-05,Meets Expectations,2025-H1,False,73.9,E08757
E02745,2024-06-09,Meets Expectations,2024-H1,False,63.6,E01120
E02745,2024-11-29,High Performer,2024-H2,False,68.1,E01120
E02745,2025-06-14,Outstanding,2025-H1,False,81.2,E01120
E02746,2024-06-29,Meets Expectations,2024-H1,False,54.6,E11238
E02746,2024-12-27,Meets Expectations,2024-H2,False,44.4,E11238
E02746,2025-06-06,Meets Expectations,2025-H1,False,49.3,E11238
E02747,2024-06-25,Meets Expectations,2024-H1,False,64.2,E00070
E02747,2024-11-17,Meets Expectations,2024-H2,False,56.7,E00070
E02747,2025-06-01,Meets Expectations,2025-H1,False,63.3,E00070
E02748,2024-05-29,Meets Expectations,2024-H1,False,64.7,E14404
E02748,2024-12-28,Meets Expectations,2024-H2,False,67.1,E14404
E02748,2025-06-17,Below Expectations,2025-H1,False,33.6,E14404
E02749,2024-06-16,Below Expectations,2024-H1,False,39.1,E07233
E02749,2024-12-17,High Performer,2024-H2,True,72.8,E07233
E02749,2025-06-10,Meets Expectations,2025-H1,False,73.4,E07233
E02750,2024-06-26,High Performer,2024-H1,True,76.3,E06719
E02750,2024-12-24,Below Expectations,2024-H2,False,44.1,E06719
E02750,2025-06-08,High Performer,2025-H1,False,68.8,E06719
E02751,2024-05-20,Unsatisfactory,2024-H1,False,43.2,E02317
E02751,2024-12-25,High Performer,2024-H2,False,79.5,E02317
E02751,2025-06-03,Meets Expectations,2025-H1,False,55.2,E02317
E02753,2024-06-01,High Performer,2024-H1,False,84.1,E01585
E02753,2024-11-20,Meets Expectations,2024-H2,False,86.3,E01585
E02753,2025-06-23,Meets Expectations,2025-H1,False,53.7,E01585
E02754,2024-05-28,High Performer,2024-H1,False,67.8,E13542
E02754,2024-12-16,High Performer,2024-H2,False,73.5,E13542
E02754,2025-05-17,High Performer,2025-H1,False,88.7,E13542
E02755,2024-05-19,High Performer,2024-H1,False,70.9,E07060
E02755,2024-12-03,Outstanding,2024-H2,False,85.0,E07060
E02755,2025-06-03,Meets Expectations,2025-H1,False,59.8,E07060
E02756,2024-05-30,Meets Expectations,2024-H1,False,65.8,E07490
E02756,2024-12-17,Meets Expectations,2024-H2,False,75.3,E07490
E02756,2025-06-01,High Performer,2025-H1,False,67.8,E07490
E02757,2024-05-17,Outstanding,2024-H1,True,88.0,E00952
E02757,2024-12-22,Below Expectations,2024-H2,False,47.0,E00952
E02757,2025-05-25,Meets Expectations,2025-H1,False,47.0,E00952
E02758,2024-05-31,Meets Expectations,2024-H1,False,63.9,E03131
E02758,2024-12-02,High Performer,2024-H2,True,80.2,E03131
E02758,2025-05-16,Meets Expectations,2025-H1,False,63.4,E03131
E02759,2024-05-28,High Performer,2024-H1,False,83.8,E01274
E02759,2024-11-12,Meets Expectations,2024-H2,False,64.5,E01274
E02759,2025-05-16,Meets Expectations,2025-H1,False,64.5,E01274
E02760,2024-05-18,Meets Expectations,2024-H1,False,80.2,E06072
E02760,2024-11-28,Meets Expectations,2024-H2,False,75.0,E06072
E02760,2025-06-29,Meets Expectations,2025-H1,False,67.4,E06072
E02761,2024-06-12,High Performer,2024-H1,True,68.3,E10309
E02761,2024-12-17,High Performer,2024-H2,True,84.6,E10309
E02761,2025-05-22,High Performer,2025-H1,True,73.5,E10309
E02763,2024-05-23,High Performer,2024-H1,False,89.0,E03376
E02763,2024-11-18,Meets Expectations,2024-H2,False,58.0,E03376
E02763,2025-06-11,Meets Expectations,2025-H1,False,62.5,E03376
E02764,2024-06-26,Unsatisfactory,2024-H1,False,32.3,E04294
E02764,2024-11-28,High Performer,2024-H2,True,76.7,E04294
E02764,2025-05-24,Meets Expectations,2025-H1,False,50.9,E04294
E02765,2024-06-08,Outstanding,2024-H1,False,100.0,E00287
E02765,2024-12-21,Meets Expectations,2024-H2,False,55.8,E00287
E02765,2025-06-22,Meets Expectations,2025-H1,False,60.1,E00287
E02766,2024-06-24,Below Expectations,2024-H1,False,36.7,E03867
E02766,2024-12-28,High Performer,2024-H2,True,86.1,E03867
E02766,2025-06-20,Outstanding,2025-H1,True,95.8,E03867
E02767,2024-06-23,Outstanding,2024-H1,True,87.4,E00412
E02767,2024-12-05,High Performer,2024-H2,True,72.2,E00412
E02767,2025-06-10,Meets Expectations,2025-H1,False,64.9,E00412
E02768,2024-05-29,Meets Expectations,2024-H1,False,69.8,E07864
E02768,2024-11-22,Meets Expectations,2024-H2,False,52.5,E07864
E02768,2025-05-31,Meets Expectations,2025-H1,False,63.9,E07864
E02769,2024-06-23,Unsatisfactory,2024-H1,False,29.3,E02124
E02769,2024-11-18,Meets Expectations,2024-H2,False,63.3,E02124
E02769,2025-06-10,Outstanding,2025-H1,False,89.0,E02124
E02770,2024-06-05,High Performer,2024-H1,False,82.4,E00308
E02770,2024-11-28,High Performer,2024-H2,False,88.7,E00308
E02771,2024-05-29,High Performer,2024-H1,False,79.0,E01188
E02771,2024-11-23,High Performer,2024-H2,True,77.4,E01188
E02771,2025-06-22,Meets Expectations,2025-H1,False,88.8,E01188
E02773,2024-05-17,Meets Expectations,2024-H1,False,56.2,E00829
E02773,2024-11-15,High Performer,2024-H2,True,83.6,E00829
E02773,2025-06-22,High Performer,2025-H1,False,74.9,E00829
E02774,2024-06-18,Meets Expectations,2024-H1,False,69.1,E00321
E02774,2024-11-29,Unsatisfactory,2024-H2,False,31.9,E00321
E02774,2025-06-18,Outstanding,2025-H1,False,89.3,E00321
E02775,2024-06-23,Meets Expectations,2024-H1,False,60.3,E08201
E02775,2024-12-29,Meets Expectations,2024-H2,False,51.4,E08201
E02775,2025-06-02,High Performer,2025-H1,False,84.0,E08201
E02776,2024-05-16,Meets Expectations,2024-H1,False,59.2,E01138
E02776,2024-11-14,Meets Expectations,2024-H2,False,61.8,E01138
E02776,2025-06-18,Meets Expectations,2025-H1,False,51.3,E01138
E02777,2024-06-26,High Performer,2024-H1,False,78.7,E00512
E02777,2024-11-26,Meets Expectations,2024-H2,False,57.8,E00512
E02777,2025-05-19,Meets Expectations,2025-H1,False,76.6,E00512
E02778,2024-06-08,High Performer,2024-H1,True,75.5,E13793
E02778,2024-12-08,Meets Expectations,2024-H2,False,62.1,E13793
E02778,2025-06-02,Below Expectations,2025-H1,False,49.0,E13793
E02779,2024-05-27,High Performer,2024-H1,False,74.1,E00248
E02779,2024-12-07,Outstanding,2024-H2,True,93.9,E00248
E02779,2025-05-30,Below Expectations,2025-H1,False,60.7,E00248
E02781,2024-06-26,Outstanding,2024-H1,True,93.3,E06779
E02781,2024-12-18,High Performer,2024-H2,True,79.9,E06779
E02781,2025-06-21,High Performer,2025-H1,False,66.1,E06779
E02783,2024-05-22,Meets Expectations,2024-H1,False,76.3,E06591
E02783,2024-12-15,Meets Expectations,2024-H2,False,53.5,E06591
E02783,2025-06-14,Meets Expectations,2025-H1,False,75.0,E06591
E02784,2024-06-24,Below Expectations,2024-H1,False,40.1,E04006
E02784,2024-12-08,Meets Expectations,2024-H2,False,80.2,E04006
E02784,2025-06-09,Outstanding,2025-H1,False,95.4,E04006
E02785,2024-06-24,Meets Expectations,2024-H1,False,64.4,E02295
E02785,2024-12-25,Below Expectations,2024-H2,False,55.4,E02295
E02785,2025-06-10,Meets Expectations,2025-H1,False,56.3,E02295
E02786,2024-06-15,Meets Expectations,2024-H1,False,50.5,E00049
E02786,2024-12-16,Meets Expectations,2024-H2,False,49.1,E00049
E02786,2025-05-24,Below Expectations,2025-H1,False,45.0,E00049
E02787,2024-06-17,Meets Expectations,2024-H1,False,74.4,E04924
E02787,2024-11-20,High Performer,2024-H2,False,70.8,E04924
E02787,2025-06-06,Meets Expectations,2025-H1,False,55.8,E04924
E02788,2024-06-06,High Performer,2024-H1,False,69.3,E02829
E02788,2024-11-29,High Performer,2024-H2,True,63.7,E02829
E02788,2025-06-19,Meets Expectations,2025-H1,False,49.1,E02829
E02789,2024-06-19,Outstanding,2024-H1,True,91.1,E05817
E02789,2024-11-17,High Performer,2024-H2,False,72.0,E05817
E02789,2025-05-17,Outstanding,2025-H1,False,82.7,E05817
E02790,2024-05-20,Below Expectations,2024-H1,False,40.9,E12567
E02790,2024-12-17,High Performer,2024-H2,False,83.8,E12567
E02790,2025-06-23,Meets Expectations,2025-H1,False,48.6,E12567
E02791,2024-05-22,High Performer,2024-H1,True,70.1,E01572
E02791,2024-11-20,Meets Expectations,2024-H2,False,60.1,E01572
E02791,2025-05-20,High Performer,2025-H1,True,85.8,E01572
E02792,2024-06-17,Below Expectations,2024-H1,False,49.5,E10445
E02792,2024-11-15,High Performer,2024-H2,False,82.9,E10445
E02792,2025-06-12,Meets Expectations,2025-H1,False,65.1,E10445
E02793,2024-05-31,Meets Expectations,2024-H1,False,65.8,E03061
E02793,2024-12-21,High Performer,2024-H2,False,64.2,E03061
E02793,2025-05-20,Meets Expectations,2025-H1,False,83.4,E03061
E02794,2024-05-29,Outstanding,2024-H1,False,77.3,E02795
E02794,2024-12-26,Meets Expectations,2024-H2,False,69.9,E02795
E02794,2025-05-23,High Performer,2025-H1,False,68.7,E02795
E02795,2024-06-25,Meets Expectations,2024-H1,False,64.3,E14500
E02795,2024-12-03,High Performer,2024-H2,False,78.0,E14500
E02795,2025-05-20,Outstanding,2025-H1,False,84.7,E14500
E02796,2024-06-06,High Performer,2024-H1,True,78.5,E13184
E02796,2024-11-19,Meets Expectations,2024-H2,False,65.6,E13184
E02796,2025-05-22,Meets Expectations,2025-H1,False,61.7,E13184
E02798,2024-06-13,Meets Expectations,2024-H1,False,52.6,E12311
E02798,2024-12-13,Meets Expectations,2024-H2,False,56.9,E12311
E02798,2025-06-20,Meets Expectations,2025-H1,False,51.7,E12311
E02799,2024-06-16,Meets Expectations,2024-H1,False,69.9,E00834
E02799,2024-12-25,High Performer,2024-H2,False,95.3,E00834
E02799,2025-06-27,Outstanding,2025-H1,False,90.5,E00834
E02800,2024-06-13,Below Expectations,2024-H1,False,42.7,E12234
E02800,2024-11-15,Below Expectations,2024-H2,False,34.9,E12234
E02800,2025-06-19,Meets Expectations,2025-H1,False,60.4,E12234
E02801,2024-06-21,Meets Expectations,2024-H1,False,44.0,E04211
E02801,2024-12-21,Meets Expectations,2024-H2,False,63.5,E04211
E02801,2025-06-25,Outstanding,2025-H1,False,82.6,E04211
E02802,2024-05-20,Meets Expectations,2024-H1,False,67.6,E06679
E02802,2024-12-20,High Performer,2024-H2,True,71.2,E06679
E02802,2025-06-21,High Performer,2025-H1,True,85.5,E06679
E02803,2024-05-24,High Performer,2024-H1,True,81.3,E05524
E02803,2024-12-16,Outstanding,2024-H2,False,89.6,E05524
E02803,2025-05-15,High Performer,2025-H1,True,66.8,E05524
E02804,2024-05-17,High Performer,2024-H1,False,65.6,E11739
E02804,2024-11-14,High Performer,2024-H2,False,71.4,E11739
E02804,2025-06-05,Meets Expectations,2025-H1,False,61.8,E11739
E02806,2024-05-27,Outstanding,2024-H1,False,81.2,E06695
E02806,2024-12-10,Below Expectations,2024-H2,False,54.9,E06695
E02806,2025-05-18,Meets Expectations,2025-H1,False,72.4,E06695
E02807,2024-06-14,Meets Expectations,2024-H1,False,63.8,E14122
E02807,2024-12-18,Below Expectations,2024-H2,False,52.2,E14122
E02807,2025-05-15,Meets Expectations,2025-H1,False,67.8,E14122
E02808,2024-06-23,Meets Expectations,2024-H1,False,76.5,E06416
E02808,2024-12-25,Outstanding,2024-H2,False,80.5,E06416
E02808,2025-05-24,High Performer,2025-H1,False,75.1,E06416
E02809,2024-05-25,Meets Expectations,2024-H1,False,53.4,E00433
E02809,2024-12-11,Meets Expectations,2024-H2,False,72.7,E00433
E02809,2025-06-26,Meets Expectations,2025-H1,False,66.8,E00433
E02810,2024-06-09,Meets Expectations,2024-H1,False,74.8,E01120
E02810,2024-11-19,Meets Expectations,2024-H2,False,54.5,E01120
E02814,2024-06-10,Meets Expectations,2024-H1,False,70.1,E10805
E02814,2024-12-15,High Performer,2024-H2,False,69.7,E10805
E02814,2025-06-02,Meets Expectations,2025-H1,False,56.4,E10805
E02815,2024-05-31,Meets Expectations,2024-H1,False,58.8,E01510
E02815,2024-11-29,Meets Expectations,2024-H2,False,60.9,E01510
E02815,2025-05-21,Below Expectations,2025-H1,False,37.2,E01510
E02817,2024-05-22,Below Expectations,2024-H1,False,51.9,E12634
E02817,2024-11-17,Meets Expectations,2024-H2,False,67.8,E12634
E02817,2025-06-05,High Performer,2025-H1,True,81.5,E12634
E02818,2024-06-08,Meets Expectations,2024-H1,False,73.2,E01479
E02818,2024-12-21,Meets Expectations,2024-H2,False,72.0,E01479
E02818,2025-05-26,Meets Expectations,2025-H1,False,80.9,E01479
E02819,2024-06-19,Below Expectations,2024-H1,False,33.2,E10520
E02819,2024-11-17,High Performer,2024-H2,False,60.2,E10520
E02819,2025-06-02,High Performer,2025-H1,False,83.2,E10520
E02820,2024-06-10,Below Expectations,2024-H1,False,47.4,E08787
E02820,2024-11-22,Outstanding,2024-H2,True,81.6,E08787
E02820,2025-06-23,Meets Expectations,2025-H1,False,65.0,E08787
E02821,2024-06-24,Meets Expectations,2024-H1,False,61.3,E10512
E02821,2024-11-21,High Performer,2024-H2,True,70.5,E10512
E02821,2025-05-17,Outstanding,2025-H1,True,95.7,E10512
E02822,2024-05-23,High Performer,2024-H1,False,72.2,E01600
E02822,2024-12-27,Meets Expectations,2024-H2,False,68.9,E01600
E02822,2025-06-17,Meets Expectations,2025-H1,False,40.9,E01600
E02823,2024-05-19,High Performer,2024-H1,False,87.8,E08244
E02823,2024-11-19,Meets Expectations,2024-H2,False,65.0,E08244
E02823,2025-05-23,Outstanding,2025-H1,True,81.7,E08244
E02825,2024-06-23,High Performer,2024-H1,False,71.9,E12593
E02825,2024-12-01,High Performer,2024-H2,False,68.2,E12593
E02825,2025-06-18,Meets Expectations,2025-H1,False,70.2,E12593
E02826,2024-06-18,Meets Expectations,2024-H1,False,61.3,E09823
E02826,2024-12-28,Meets Expectations,2024-H2,False,46.3,E09823
E02826,2025-05-17,High Performer,2025-H1,False,69.8,E09823
E02828,2024-06-03,High Performer,2024-H1,True,89.0,E02701
E02828,2024-12-16,Meets Expectations,2024-H2,False,55.2,E02701
E02828,2025-06-04,Meets Expectations,2025-H1,False,66.8,E02701
E02829,2024-05-15,Meets Expectations,2024-H1,False,70.6,E02295
E02829,2024-11-23,High Performer,2024-H2,True,83.0,E02295
E02829,2025-05-31,Outstanding,2025-H1,False,81.0,E02295
E02830,2024-05-25,Meets Expectations,2024-H1,False,48.0,E05200
E02830,2024-12-28,Meets Expectations,2024-H2,False,67.1,E05200
E02830,2025-05-15,Below Expectations,2025-H1,False,59.6,E05200
E02831,2024-06-21,Meets Expectations,2024-H1,False,61.7,E13474
E02831,2024-12-27,Meets Expectations,2024-H2,False,75.5,E13474
E02831,2025-05-21,High Performer,2025-H1,False,90.4,E13474
E02832,2024-06-11,Outstanding,2024-H1,True,86.3,E00889
E02832,2024-11-25,Outstanding,2024-H2,False,75.8,E00889
E02832,2025-05-30,Meets Expectations,2025-H1,False,65.0,E00889
E02833,2024-05-27,High Performer,2024-H1,True,86.0,E13189
E02833,2024-12-16,High Performer,2024-H2,False,76.1,E13189
E02833,2025-05-21,Unsatisfactory,2025-H1,False,27.3,E13189
E02834,2024-06-19,High Performer,2024-H1,False,78.3,E06306
E02834,2024-12-19,High Performer,2024-H2,False,76.7,E06306
E02834,2025-06-22,High Performer,2025-H1,True,76.3,E06306
E02835,2024-06-09,Meets Expectations,2024-H1,False,69.4,E01842
E02835,2024-12-27,Meets Expectations,2024-H2,False,44.4,E01842
E02835,2025-06-23,High Performer,2025-H1,False,87.5,E01842
E02836,2024-05-23,High Performer,2024-H1,False,61.6,E03258
E02836,2024-12-09,Outstanding,2024-H2,False,82.1,E03258
E02836,2025-06-03,Meets Expectations,2025-H1,False,76.7,E03258
E02837,2024-06-05,High Performer,2024-H1,True,79.0,E11064
E02837,2024-11-23,Meets Expectations,2024-H2,False,65.4,E11064
E02837,2025-06-18,Meets Expectations,2025-H1,False,70.3,E11064
E02838,2024-05-27,Meets Expectations,2024-H1,False,66.3,E11874
E02838,2024-11-17,Below Expectations,2024-H2,False,34.0,E11874
E02838,2025-05-31,High Performer,2025-H1,True,65.0,E11874
E02839,2024-06-08,Meets Expectations,2024-H1,False,65.0,E07314
E02839,2024-12-29,Meets Expectations,2024-H2,False,51.8,E07314
E02839,2025-06-03,Outstanding,2025-H1,True,96.6,E07314
E02840,2024-06-11,Meets Expectations,2024-H1,False,76.6,E11587
E02840,2024-12-07,High Performer,2024-H2,False,70.0,E11587
E02840,2025-06-28,Meets Expectations,2025-H1,False,71.2,E11587
E02841,2024-05-28,Below Expectations,2024-H1,False,72.1,E04529
E02841,2024-11-16,Meets Expectations,2024-H2,False,66.8,E04529
E02841,2025-05-26,Below Expectations,2025-H1,False,68.0,E04529
E02842,2024-05-28,Below Expectations,2024-H1,False,41.7,E00432
E02842,2024-11-25,High Performer,2024-H2,True,78.2,E00432
E02842,2025-06-05,Below Expectations,2025-H1,False,48.7,E00432
E02843,2024-06-12,Outstanding,2024-H1,False,98.6,E00970
E02843,2024-12-12,Meets Expectations,2024-H2,False,64.3,E00970
E02843,2025-06-11,High Performer,2025-H1,True,77.2,E00970
